extractant,chemotype,mae_all,n_pairs,n_cells,mae_adjacent,mae_far,entry
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,sc069,1.525031627232358e-17,91,1,5.871371764844578e-18,2.3365663145810054e-17,L3i_EXTRACTANT_MEAN_INSAMPLE
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,1.372528464509122e-18,91,1,1.6012832085939759e-18,1.2744907170441849e-18,L3i_EXTRACTANT_MEAN_INSAMPLE
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,sc068,1.0675221390626506e-17,91,1,7.472654973438553e-18,9.346265258324021e-18,L3i_EXTRACTANT_MEAN_INSAMPLE
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,2.1197939618529773e-17,91,1,1.3877787807814457e-17,2.2374392588109022e-17,L3i_EXTRACTANT_MEAN_INSAMPLE
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,sc068,1.5707825760493286e-17,91,1,1.1742743529689156e-17,1.699320956058913e-17,L3i_EXTRACTANT_MEAN_INSAMPLE
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,sc070,2.1502945943976247e-17,91,1,2.455300919844096e-17,2.6905915137599456e-17,L3i_EXTRACTANT_MEAN_INSAMPLE
CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.08382109992300384,258,12,0.038894246223079215,0.1436479874281226,L3i_EXTRACTANT_MEAN_INSAMPLE
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,sc068,3.1263148358263337e-17,91,1,1.3877787807814457e-17,4.9846748044394783e-17,L3i_EXTRACTANT_MEAN_INSAMPLE
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,sc075,2.135044278125301e-18,91,1,8.006416042969878e-18,0.0,L3i_EXTRACTANT_MEAN_INSAMPLE
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.1640815421636608,243,11,0.07821758855112233,0.25902911074733953,L3i_EXTRACTANT_MEAN_INSAMPLE
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.29088866645768,910,10,0.08097948530966917,0.4086769312365149,L3i_EXTRACTANT_MEAN_INSAMPLE
COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,sc078,0.0,91,1,0.0,0.0,L3i_EXTRACTANT_MEAN_INSAMPLE
O=C(COCC(=O)N1CCCCC1)N1CCCCC1,sc083,6.290755462333476e-19,91,1,1.0675221390626506e-18,5.310377987684103e-19,L3i_EXTRACTANT_MEAN_INSAMPLE
O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,sc084,9.912705577010326e-18,28,1,2.7755575615628914e-17,5.551115123125783e-18,L3i_EXTRACTANT_MEAN_INSAMPLE
O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,sc085,4.3615904538845435e-17,28,1,5.551115123125783e-17,1.1102230246251566e-17,L3i_EXTRACTANT_MEAN_INSAMPLE
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.04337639875274742,182,2,0.03767607023076953,0.04933430092857163,L3i_EXTRACTANT_MEAN_INSAMPLE
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,sc092,0.0,3,1,,0.0,L3i_EXTRACTANT_MEAN_INSAMPLE
c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,sc096,0.0,10,1,0.0,0.0,L3i_EXTRACTANT_MEAN_INSAMPLE
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,sc097,0.0,10,1,0.0,0.0,L3i_EXTRACTANT_MEAN_INSAMPLE
