arm,mode,anchor,rep,clip_lo,clip_hi,n_eval_pairs,n_groups,frac_groups_calibratable,frac_gains_clipped,median_fitted_gain,macro_mae_g1,macro_mae_calibrated,macro_mae_gain
M_PHYSICS_radius+radius_sq,per_extractant,random,4,0.5,2.0,70300,450,0.8022222222222222,0.5733333333333334,1.0,0.477134779188123,0.4134691616478829,0.06366561754024014
M_PHYSICS_radius+radius_sq,per_extractant,random,5,0.5,2.0,70300,450,0.7888888888888889,0.5466666666666666,1.0,0.4771589069831347,0.4174794294454373,0.05967947753769737
M_PHYSICS_radius+radius_sq,per_extractant,random,6,0.5,2.0,70300,450,0.7733333333333333,0.49333333333333335,1.0,0.4786428762469481,0.4198784370825308,0.058764439164417315
M_PHYSICS_radius+radius_sq,per_extractant,random,7,0.5,2.0,70300,450,0.7555555555555555,0.54,1.0,0.4835265455484617,0.42497576589877184,0.058550779649689855
M_PHYSICS_radius+radius_sq,per_extractant,random,8,0.5,2.0,70300,450,0.7422222222222222,0.5288888888888889,1.0,0.4805145662003576,0.42353916592375995,0.05697540027659764
M_PHYSICS_radius+radius_sq,per_extractant,random,9,0.5,2.0,70300,450,0.7866666666666666,0.5511111111111111,1.0,0.474188187776976,0.4059647706688061,0.06822341710816993
M_PHYSICS_radius+radius_sq,per_extractant,random,10,0.5,2.0,70300,450,0.7822222222222223,0.5355555555555556,1.0,0.4867528210403308,0.4293787448865397,0.05737407615379109
M_PHYSICS_radius+radius_sq,per_extractant,random,11,0.5,2.0,70300,450,0.7866666666666666,0.5422222222222223,1.0,0.4855269943332942,0.4298950532487879,0.05563194108450631
M_PHYSICS_radius+radius_sq,per_extractant,random,12,0.5,2.0,70300,450,0.7755555555555556,0.56,1.0,0.47664962698464536,0.41988088659936035,0.05676874038528501
M_PHYSICS_radius+radius_sq,per_extractant,random,13,0.5,2.0,70300,450,0.76,0.5266666666666666,1.0,0.4857363747351523,0.42722353841269795,0.058512836322454354
M_PHYSICS_radius+radius_sq,per_extractant,random,14,0.5,2.0,70300,450,0.7622222222222222,0.5066666666666667,1.0,0.4797717942518408,0.42411011781141106,0.05566167644042974
